date,daily_sales,avg_temp,is_holiday,is_weekend,is_summer,is_monsoon,lag_1,lag_2,lag_7,lag_14,lag_30,roll_mean_7,roll_mean_14,roll_mean_30,roll_std_7,roll_std_14,day_of_week,day_name,month,quarter,day_of_year,week_of_year,year
2021-09-09,6188,23.26302083333333,0,0,0,1,5670.0,6220.0,6043.0,6356.0,6158.0,6745.142857142857,6928.857142857143,6973.4,1165.922014054606,1027.3666005220055,3,Thursday,9,3,252,36,2021
2021-09-10,6964,23.10576923076923,0,0,0,1,6188.0,5670.0,6390.0,6448.0,6200.0,6765.857142857143,6916.857142857143,6974.4,1152.5800664265432,1035.5212628016366,4,Friday,9,3,253,36,2021
2021-09-11,8666,22.37623762376237,0,1,0,1,6964.0,6188.0,8268.0,8472.0,6216.0,6847.857142857143,6953.714285714285,6999.866666666667,1141.7507650638179,1026.694953465993,5,Saturday,9,3,254,36,2021
2021-09-12,8230,22.221,0,1,0,1,8666.0,6964.0,8566.0,7978.0,6440.0,6904.714285714285,6967.571428571428,7081.533333333334,1230.7028769888266,1049.812269978691,6,Sunday,9,3,255,36,2021
2021-09-13,6413,23.293367346938776,0,0,0,1,8230.0,8666.0,6059.0,6342.0,8116.0,6856.714285714285,6985.571428571428,7141.2,1159.6092322108234,1070.4276438224817,0,Monday,9,3,256,37,2021
2021-09-14,6458,22.79191919191919,0,0,0,1,6413.0,8230.0,6220.0,6430.0,12083.0,6907.285714285715,6990.642857142857,7084.433333333333,1126.2617686082463,1067.307655677659,1,Tuesday,9,3,257,37,2021
2021-09-15,6334,23.375520833333336,0,0,0,1,6458.0,6413.0,5670.0,7762.0,6049.0,6941.285714285715,6992.642857142857,6896.933333333333,1105.4559714262289,1066.201929723007,2,Wednesday,9,3,258,37,2021
2021-09-16,6380,22.87319587628866,0,0,0,1,6334.0,6458.0,6188.0,6043.0,6168.0,7036.142857142857,6890.642857142857,6906.433333333333,1001.8184181063671,1055.1875230456526,3,Thursday,9,3,259,37,2021
2021-09-17,6176,22.9125,0,0,0,1,6380.0,6334.0,6964.0,6390.0,6251.0,7063.571428571428,6914.714285714285,6913.5,977.0492749673817,1038.068282070967,4,Friday,9,3,260,37,2021
2021-09-18,8317,22.97864583333333,0,1,0,1,6176.0,6380.0,8666.0,8268.0,6184.0,6951.0,6899.428571428572,6911.0,1034.1594009951605,1047.9179881508478,5,Saturday,9,3,261,37,2021
2021-09-19,8246,23.042708333333334,0,1,0,1,8317.0,6176.0,8230.0,8566.0,6411.0,6901.142857142857,6902.928571428572,6982.1,942.0053836667528,1052.9105056779724,6,Sunday,9,3,262,37,2021
2021-09-20,6249,23.066494845360825,0,0,0,1,8246.0,8317.0,6413.0,6059.0,8347.0,6903.428571428572,6880.071428571428,7043.266666666666,945.7790187887208,1016.8876697880863,0,Monday,9,3,263,38,2021
2021-09-21,6178,23.13125,0,0,0,1,6249.0,8246.0,6458.0,6220.0,8385.0,6880.0,6893.642857142857,6973.333333333333,961.847354486842,1006.2994360254138,1,Tuesday,9,3,264,38,2021
2021-09-22,5941,22.861979166666668,0,0,0,1,6178.0,6249.0,6334.0,5670.0,6354.0,6840.0,6890.642857142857,6899.766666666666,987.7940068658061,1008.5223468896637,2,Wednesday,9,3,265,38,2021
2021-09-23,6434,22.8225,0,0,0,1,5941.0,6178.0,6380.0,6188.0,6434.0,6783.857142857143,6910.0,6886.0,1031.5459964815666,985.6326355735706,3,Thursday,9,3,266,38,2021
2021-09-24,6389,23.0685,0,0,0,1,6434.0,5941.0,6176.0,6964.0,6402.0,6791.571428571428,6927.571428571428,6886.0,1028.2189872368099,973.8939062646151,4,Friday,9,3,267,38,2021
2021-09-25,8570,23.282474226804126,0,1,0,1,6389.0,6434.0,8317.0,8666.0,6356.0,6822.0,6886.5,6885.566666666667,1009.9554445617908,984.3083280229807,5,Saturday,9,3,268,38,2021
2021-09-26,8228,23.137113402061857,0,1,0,1,8570.0,6389.0,8246.0,8230.0,6448.0,6858.142857142857,6879.642857142857,6959.366666666667,1074.8174152806046,971.205088627441,6,Sunday,9,3,269,38,2021
2021-09-27,6515,22.712244897959184,0,0,0,1,8228.0,8570.0,6249.0,6413.0,8472.0,6855.571428571428,6879.5,7018.7,1070.9582713848483,970.9913055144349,0,Monday,9,3,270,39,2021
2021-09-28,6243,22.825773195876288,0,0,0,1,6515.0,8228.0,6178.0,6458.0,7978.0,6893.571428571428,6886.785714285715,6953.466666666666,1050.369912164736,967.5984687375792,1,Tuesday,9,3,271,39,2021
2021-09-29,6296,23.034375,0,0,0,1,6243.0,6515.0,5941.0,6334.0,6342.0,6902.857142857143,6871.428571428572,6895.633333333333,1043.2528342594994,976.5917747480296,2,Wednesday,9,3,272,39,2021
2021-09-30,6508,22.866666666666667,0,0,0,1,6296.0,6243.0,6434.0,6380.0,6430.0,6953.571428571428,6868.714285714285,6894.1,996.2731983318066,978.2517710040391,3,Thursday,9,3,273,39,2021
2021-10-01,6288,22.602197802197804,0,0,0,0,6508.0,6296.0,6389.0,6176.0,7762.0,6964.142857142857,6877.857142857143,6896.7,990.2153685893173,973.9214039638479,4,Friday,10,4,274,39,2021
2021-10-02,11558,22.77864583333333,1,1,0,0,6288.0,6508.0,8570.0,8317.0,6043.0,6949.714285714285,6885.857142857143,6847.566666666667,1000.6732257644883,968.1556500053977,5,Saturday,10,4,275,39,2021
2021-10-03,8603,23.500510204081635,0,1,0,0,11558.0,6288.0,8228.0,8246.0,6390.0,7376.571428571428,7117.357142857143,7031.4,1972.4605494274433,1549.582753127827,6,Sunday,10,4,276,39,2021
2021-10-04,7497,24.02647058823529,0,0,0,0,8603.0,11558.0,6515.0,6249.0,8268.0,7430.142857142857,7142.857142857143,7105.166666666667,2004.275050034418,1572.3545233988273,0,Monday,10,4,277,40,2021
2021-10-05,6797,23.64387755102041,0,0,0,0,7497.0,8603.0,6243.0,6178.0,8566.0,7570.428571428572,7232.0,7079.466666666666,1963.4974626197702,1553.0384610622061,1,Tuesday,10,4,278,40,2021
2021-10-06,6777,23.27239583333333,0,0,0,0,6797.0,7497.0,6296.0,5941.0,6059.0,7649.571428571428,7276.214285714285,7020.5,1911.5531954532698,1529.3540707195232,2,Wednesday,10,4,279,40,2021
2021-10-07,7000,23.26595744680851,0,0,0,0,6777.0,6797.0,6508.0,6434.0,6220.0,7718.285714285715,7335.928571428572,7044.433333333333,1862.810932818615,1488.998293344361,3,Thursday,10,4,280,40,2021
2021-10-08,6918,22.89444444444445,0,0,0,0,7000.0,6777.0,6288.0,6389.0,5670.0,7788.571428571428,7376.357142857143,7070.433333333333,1818.2844347665387,1470.19091419306,4,Friday,10,4,281,40,2021
2021-10-09,8336,22.92,0,1,0,0,6918.0,7000.0,11558.0,8570.0,6188.0,7878.571428571428,7414.142857142857,7112.033333333334,1745.7772726537223,1449.5151898873935,5,Saturday,10,4,282,40,2021
2021-10-10,8998,23.02552083333333,0,1,0,0,8336.0,6918.0,8603.0,8228.0,6964.0,7418.285714285715,7397.428571428572,7183.633333333333,760.9681802996525,1436.4520776651661,6,Sunday,10,4,283,40,2021
2021-10-11,6286,22.96153846153846,0,0,0,0,8998.0,8336.0,7497.0,6515.0,8666.0,7474.714285714285,7452.428571428572,7251.433333333333,870.2581445153098,1484.6330659995892,0,Monday,10,4,284,41,2021
2021-10-12,7523,22.640776699029125,0,0,0,0,6286.0,8998.0,6797.0,6243.0,8230.0,7301.714285714285,7436.071428571428,7172.1,978.7013017745679,1496.9660837988135,1,Tuesday,10,4,285,41,2021
2021-10-13,6801,23.1639175257732,0,0,0,0,7523.0,6286.0,6777.0,6296.0,6413.0,7405.428571428572,7527.5,7148.533333333334,954.4694612091818,1457.049323382441,2,Wednesday,10,4,286,41,2021
2021-10-14,6894,23.165463917525773,0,0,0,0,6801.0,7523.0,7000.0,6508.0,6458.0,7408.857142857143,7563.571428571428,7161.466666666666,951.8754170183211,1430.2205163102378,3,Thursday,10,4,287,41,2021
2021-10-15,10484,23.02680412371134,1,0,0,0,6894.0,6801.0,6918.0,6288.0,6334.0,7393.714285714285,7591.142857142857,7176.0,960.2698777402276,1411.9095556750763,4,Friday,10,4,288,41,2021
2021-10-16,9115,23.04646464646465,0,1,0,0,10484.0,6894.0,8336.0,11558.0,6380.0,7903.142857142857,7890.857142857143,7314.333333333333,1474.2031099966484,1552.3726682401013,5,Saturday,10,4,289,41,2021
2021-10-17,8723,22.861855670103093,0,1,0,0,9115.0,10484.0,8998.0,8603.0,6176.0,8014.428571428572,7716.357142857143,7405.5,1540.2483411388341,1207.4282018560596,6,Sunday,10,4,290,41,2021
2021-10-18,6712,22.853092783505154,0,0,0,0,8723.0,9115.0,6286.0,7497.0,8317.0,7975.142857142857,7724.928571428572,7490.4,1514.2680771659252,1214.6111415900643,0,Monday,10,4,291,42,2021
2021-10-19,6772,23.262886597938145,0,0,0,0,6712.0,8723.0,7523.0,6797.0,8246.0,8036.0,7668.857142857143,7436.9,1441.8996728852683,1243.7134135101423,1,Tuesday,10,4,292,42,2021
2021-10-20,6829,22.971875,0,0,0,0,6772.0,6712.0,6801.0,6777.0,6249.0,7928.714285714285,7667.071428571428,7387.766666666666,1512.6358577315357,1245.0787101647388,2,Wednesday,10,4,293,42,2021
2021-10-21,6942,22.996907216494844,0,0,0,0,6829.0,6772.0,6894.0,7000.0,6178.0,7932.714285714285,7670.785714285715,7407.1,1509.1898173397158,1242.2936713732634,3,Thursday,10,4,294,42,2021
2021-10-22,6880,23.02916666666667,0,0,0,0,6942.0,6829.0,10484.0,6918.0,5941.0,7939.571428571428,7666.642857142857,7432.566666666667,1503.7831023946237,1244.7969007737045,4,Friday,10,4,295,42,2021
2021-10-23,9016,23.050510204081636,0,1,0,0,6880.0,6942.0,9115.0,8336.0,6434.0,7424.714285714285,7663.928571428572,7463.866666666667,1029.6610630503117,1246.5950217900136,5,Saturday,10,4,296,42,2021
2021-10-24,9070,23.072916666666668,0,1,0,0,9016.0,6880.0,8723.0,8998.0,6389.0,7410.571428571428,7712.5,7549.933333333333,1002.9070839552448,1287.375908881794,6,Sunday,10,4,297,42,2021
2021-10-25,6874,22.970408163265304,0,0,0,0,9070.0,9016.0,6712.0,6286.0,8570.0,7460.142857142857,7717.642857142857,7639.3,1083.8948947463196,1293.0376642228546,0,Monday,10,4,298,43,2021
2021-10-26,7042,23.09,0,0,0,0,6874.0,9070.0,6772.0,7523.0,8228.0,7483.285714285715,7759.642857142857,7582.766666666666,1066.8540534808699,1251.8521421135483,1,Tuesday,10,4,299,43,2021
2021-10-27,6836,22.99639175257732,0,0,0,0,7042.0,6874.0,6829.0,6801.0,6515.0,7521.857142857143,7725.285714285715,7543.233333333334,1041.4298549864668,1265.3739142471434,2,Wednesday,10,4,300,43,2021
2021-10-28,7150,23.1459595959596,0,0,0,0,6836.0,7042.0,6942.0,6894.0,6243.0,7522.857142857143,7727.785714285715,7553.933333333333,1040.6567523398226,1263.4404298502616,3,Thursday,10,4,301,43,2021
2021-10-29,7056,23.20151515151515,0,0,0,0,7150.0,6836.0,6880.0,10484.0,6296.0,7552.571428571428,7746.071428571428,7584.166666666667,1024.145636964917,1252.2477921589746,4,Friday,10,4,302,43,2021
2021-10-30,9205,23.256632653061224,0,1,0,0,7056.0,7150.0,9016.0,9115.0,6508.0,7577.714285714285,7501.214285714285,7609.5,1006.8971669251503,981.6075652153006,5,Saturday,10,4,303,43,2021
2021-10-31,9004,23.022222222222226,0,1,0,0,9205.0,7056.0,9070.0,8723.0,6288.0,7604.714285714285,7507.642857142857,7699.4,1053.355070601501,993.2153385803138,6,Sunday,10,4,304,43,2021
2021-11-01,7211,20.52970297029703,0,0,0,0,9004.0,9205.0,6874.0,6712.0,11558.0,7595.285714285715,7527.714285714285,7789.933333333333,1038.240292399545,1022.0849301284128,0,Monday,11,4,305,44,2021
2021-11-02,6802,21.044791666666665,0,0,0,0,7211.0,9004.0,7042.0,6772.0,8603.0,7643.428571428572,7563.357142857143,7645.033333333334,1006.549859196059,999.910811956811,1,Tuesday,11,4,306,44,2021
2021-11-03,6698,21.647474747474742,0,0,0,0,6802.0,7211.0,6836.0,6829.0,7497.0,7609.142857142857,7565.5,7585.0,1034.1593089028713,998.1149733372389,2,Wednesday,11,4,307,44,2021
2021-11-04,9374,21.734269662921346,1,0,0,0,6698.0,6802.0,7150.0,6942.0,6797.0,7589.428571428572,7556.142857142857,7558.366666666667,1052.5068261287468,1006.1324929682924,3,Thursday,11,4,308,44,2021
2021-11-05,7020,22.085148514851483,0,0,0,0,9374.0,6698.0,7056.0,6880.0,6777.0,7907.142857142857,7729.857142857143,7644.266666666666,1220.083662236784,1097.7211960128209,4,Friday,11,4,309,44,2021
2021-11-06,8706,21.63854166666667,0,1,0,0,7020.0,9374.0,9205.0,9016.0,7000.0,7902.0,7739.857142857143,7652.366666666667,1224.3377801897564,1089.994132457236,5,Saturday,11,4,310,44,2021
2021-11-07,8896,21.294897959183675,0,1,0,0,8706.0,7020.0,9004.0,9070.0,6918.0,7830.714285714285,7717.714285714285,7709.233333333334,1147.9730999005249,1064.9362876263024,6,Sunday,11,4,311,44,2021
2021-11-08,7281,20.888613861386137,0,0,0,0,8896.0,8706.0,7211.0,6874.0,8336.0,7815.285714285715,7705.285714285715,7775.166666666667,1130.1638102926588,1048.8337426781302,0,Monday,11,4,312,45,2021
2021-11-09,6683,21.431578947368426,0,0,0,0,7281.0,8896.0,6802.0,7042.0,8998.0,7825.285714285715,7734.357142857143,7740.0,1124.219835305898,1029.48191654031,1,Tuesday,11,4,313,45,2021
2021-11-10,7329,21.567924528301884,0,0,0,0,6683.0,7281.0,6698.0,6836.0,6286.0,7808.285714285715,7708.714285714285,7662.833333333333,1143.0151230095578,1052.2728827543804,2,Wednesday,11,4,314,45,2021
2021-11-11,6818,21.533505154639176,0,0,0,0,7329.0,6683.0,9374.0,7150.0,7523.0,7898.428571428572,7743.928571428572,7697.6,1062.9363193755303,1028.8084567398025,3,Thursday,11,4,315,45,2021
2021-11-12,7408,21.22871287128713,0,0,0,0,6818.0,7329.0,7020.0,7056.0,6801.0,7533.285714285715,7720.214285714285,7674.1,897.7482413025906,1047.213458408801,4,Friday,11,4,316,45,2021
2021-11-13,8937,20.877319587628865,0,1,0,0,7408.0,6818.0,8706.0,9205.0,6894.0,7588.714285714285,7745.357142857143,7694.333333333333,872.3951158134863,1034.184004394309,5,Saturday,11,4,317,45,2021
2021-11-14,9015,20.97835051546392,0,1,0,0,8937.0,7408.0,8896.0,9004.0,10484.0,7621.714285714285,7726.214285714285,7762.433333333333,924.5145959341179,1007.2162840508173,6,Sunday,11,4,318,45,2021
2021-11-15,7123,21.064948453608245,0,0,0,0,9015.0,8937.0,7281.0,7211.0,9115.0,7638.714285714285,7727.0,7713.466666666666,952.521340843286,1008.2934554521746,0,Monday,11,4,319,46,2021
2021-11-16,6913,21.20208333333333,0,0,0,0,7123.0,9015.0,6683.0,6802.0,8723.0,7616.142857142857,7720.714285714285,7647.066666666667,964.2109777034261,1012.025039867431,1,Tuesday,11,4,320,46,2021
2021-11-17,7416,21.151,0,0,0,0,6913.0,7123.0,7329.0,6698.0,6712.0,7649.0,7728.642857142857,7586.733333333334,930.440218391266,1004.6820091752583,2,Wednesday,11,4,321,46,2021
2021-11-18,6874,21.12680412371134,0,0,0,0,7416.0,6913.0,6818.0,9374.0,6772.0,7661.428571428572,7779.928571428572,7610.2,926.0239120639768,965.5892951007585,3,Thursday,11,4,322,46,2021
2021-11-19,7036,21.13061224489796,0,0,0,0,6874.0,7416.0,7408.0,7020.0,6829.0,7669.428571428572,7601.357142857143,7613.6,917.7277841028198,875.0353493644466,4,Friday,11,4,323,46,2021
2021-11-20,8684,21.049484536082478,0,1,0,0,7036.0,6874.0,8937.0,8706.0,6942.0,7616.285714285715,7602.5,7620.5,945.7328224337775,874.2277251292204,5,Saturday,11,4,324,46,2021
2021-11-21,8995,21.028125,0,1,0,0,8684.0,7036.0,9015.0,8896.0,6880.0,7580.142857142857,7600.928571428572,7678.566666666667,890.0418395729857,872.1088026939414,6,Sunday,11,4,325,46,2021
2021-11-22,7057,20.705102040816325,0,0,0,0,8995.0,8684.0,7123.0,7281.0,9016.0,7577.285714285715,7608.0,7749.066666666667,884.6840705935048,883.741347471513,0,Monday,11,4,326,47,2021
2021-11-23,6917,21.305670103092783,0,0,0,0,7057.0,8995.0,6913.0,6683.0,9070.0,7567.857142857143,7592.0,7683.766666666666,890.6640647238806,892.1052024888594,1,Tuesday,11,4,327,47,2021
2021-11-24,6942,21.358854166666664,0,0,0,0,6917.0,7057.0,7416.0,7329.0,6874.0,7568.428571428572,7608.714285714285,7612.0,890.1750496658552,875.807533174288,2,Wednesday,11,4,328,47,2021
2021-11-25,7044,20.962244897959184,0,0,0,0,6942.0,6917.0,6874.0,6818.0,7042.0,7500.714285714285,7581.071428571428,7614.266666666666,921.190482344393,891.285801031788,3,Thursday,11,4,329,47,2021
2021-11-26,7064,21.38865979381443,0,0,0,0,7044.0,6942.0,7036.0,7408.0,6836.0,7525.0,7597.214285714285,7614.333333333333,903.9948377433672,878.3548589503873,4,Friday,11,4,330,47,2021
2021-11-27,9048,20.854123711340204,0,1,0,0,7064.0,7044.0,8684.0,8937.0,7150.0,7529.0,7572.642857142857,7621.933333333333,901.5290714484235,888.8046083747141,5,Saturday,11,4,331,47,2021
2021-11-28,9038,20.93877551020408,0,1,0,0,9048.0,7064.0,8995.0,9015.0,7056.0,7581.0,7580.571428571428,7685.2,985.8106647154185,902.3041201694261,6,Sunday,11,4,332,47,2021
2021-11-29,6895,21.259183673469387,0,0,0,0,9038.0,9048.0,7057.0,7123.0,9205.0,7587.142857142857,7582.214285714285,7751.266666666666,996.1697359672854,905.1332395391731,0,Monday,11,4,333,48,2021
2021-11-30,6897,20.81443298969072,0,0,0,0,6895.0,9038.0,6917.0,6913.0,9004.0,7564.0,7565.928571428572,7674.266666666666,1012.2899782176987,916.0170022175602,1,Tuesday,11,4,334,48,2021
2021-12-01,7008,20.326470588235296,0,0,0,0,6897.0,6895.0,6942.0,7416.0,7211.0,7561.142857142857,7564.785714285715,7604.033333333334,1014.4463890174114,916.9038351196598,2,Wednesday,12,4,335,48,2021
2021-12-02,5821,20.20595238095238,0,0,0,0,7008.0,6897.0,7044.0,6874.0,6802.0,7570.571428571428,7535.642857142857,7597.266666666666,1008.0191560915932,928.4083656487544,3,Thursday,12,4,336,48,2021
2021-12-03,6772,20.867708333333333,0,0,0,0,5821.0,7008.0,7064.0,7036.0,6698.0,7395.857142857143,7460.428571428572,7564.566666666667,1201.8501610116807,1023.8793283980677,4,Friday,12,4,337,48,2021
2021-12-04,9017,21.371782178217824,0,1,0,0,6772.0,5821.0,9048.0,8684.0,9374.0,7354.142857142857,7441.571428571428,7567.033333333334,1220.2152035018812,1034.6716844030739,5,Saturday,12,4,338,48,2021
2021-12-05,8468,20.83111111111111,0,1,0,0,9017.0,6772.0,9038.0,8995.0,7020.0,7349.714285714285,7465.357142857143,7555.133333333333,1213.0784138279078,1068.698605216273,6,Sunday,12,4,339,48,2021
2021-12-06,7326,20.88578431372549,0,0,0,0,8468.0,9017.0,6895.0,7057.0,8706.0,7268.285714285715,7427.714285714285,7603.4,1094.1660011603515,1018.7913222253898,0,Monday,12,4,340,49,2021
2021-12-07,7297,20.395238095238096,0,0,0,0,7326.0,8468.0,6897.0,6917.0,8896.0,7329.857142857143,7446.928571428572,7557.4,1081.7152164612478,1013.7862363274777,1,Tuesday,12,4,341,49,2021
2021-12-08,6962,20.74114583333333,0,0,0,0,7297.0,7326.0,7008.0,6942.0,7281.0,7387.0,7474.071428571428,7504.1,1065.4814248341734,1003.541916972519,2,Wednesday,12,4,342,49,2021
2021-12-09,7896,20.397058823529413,0,0,0,0,6962.0,7297.0,5821.0,7044.0,6683.0,7380.428571428572,7475.5,7493.466666666666,1068.3465194936891,1002.7401496361391,3,Thursday,12,4,343,49,2021
2021-12-10,6746,20.421808510638296,0,0,0,0,7896.0,6962.0,6772.0,7064.0,7329.0,7676.857142857143,7536.357142857143,7533.9,823.3157410883119,1000.3891248403788,4,Friday,12,4,344,49,2021
2021-12-11,8798,20.228191489361706,0,1,0,0,6746.0,7896.0,9017.0,9048.0,6818.0,7673.142857142857,7513.642857142857,7514.466666666666,828.1228629801637,1015.4362160132005,5,Saturday,12,4,345,49,2021
2021-12-12,8964,20.50677083333333,0,1,0,0,8798.0,6746.0,8468.0,9038.0,7408.0,7641.857142857143,7495.785714285715,7580.466666666666,771.0625630845165,988.2111405169226,6,Sunday,12,4,346,49,2021
2021-12-13,6735,20.218041237113404,0,0,0,0,8964.0,8798.0,7326.0,6895.0,8937.0,7712.714285714285,7490.5,7632.333333333333,875.369391416308,979.4870517854655,0,Monday,12,4,347,50,2021
2021-12-14,6930,20.103030303030305,0,0,0,0,6735.0,8964.0,7297.0,6897.0,9015.0,7628.285714285715,7479.071428571428,7558.933333333333,944.6436213877482,987.8673582938229,1,Tuesday,12,4,348,50,2021
2021-12-15,6770,19.916494845360827,0,0,0,0,6930.0,6735.0,6962.0,7008.0,7123.0,7575.857142857143,7481.428571428572,7489.433333333333,975.7664386814766,986.4099408605786,2,Wednesday,12,4,349,50,2021
2021-12-16,7248,20.4375,0,0,0,0,6770.0,6930.0,7896.0,5821.0,6913.0,7548.428571428572,7464.428571428572,7477.666666666667,998.3352571727975,997.188718678335,3,Thursday,12,4,350,50,2021
2021-12-17,6906,19.945918367346938,0,0,0,0,7248.0,6770.0,6746.0,6772.0,7416.0,7455.857142857143,7566.357142857143,7488.833333333333,990.749283551159,882.6333507567731,4,Friday,12,4,351,50,2021
2021-12-18,9230,20.02979797979798,0,1,0,0,6906.0,7248.0,8798.0,9017.0,6874.0,7478.714285714285,7575.928571428572,7471.833333333333,973.3356245896014,874.0413178304113,5,Saturday,12,4,352,50,2021
2021-12-19,8877,20.10721649484536,0,1,0,0,9230.0,6906.0,8964.0,8468.0,7036.0,7540.428571428572,7591.142857142857,7550.366666666667,1078.8975634326653,902.4475997694642,6,Sunday,12,4,353,50,2021
2021-12-20,6781,20.226041666666667,0,0,0,0,8877.0,9230.0,6735.0,7326.0,8684.0,7528.0,7620.357142857143,7611.733333333334,1060.102667983935,938.9008800919078,0,Monday,12,4,354,51,2021
2021-12-21,7002,20.125773195876288,0,0,0,0,6781.0,8877.0,6930.0,7297.0,8995.0,7534.571428571428,7581.428571428572,7548.3,1054.4954333934352,963.0325271514173,1,Tuesday,12,4,355,51,2021
2021-12-22,6851,20.26082474226804,0,0,0,0,7002.0,6781.0,6770.0,6962.0,7057.0,7544.857142857143,7560.357142857143,7481.866666666667,1047.9463136012578,972.9113017633716,2,Wednesday,12,4,356,51,2021
2021-12-23,6886,20.259693877551022,0,0,0,0,6851.0,7002.0,7248.0,7896.0,6917.0,7556.428571428572,7552.428571428572,7475.0,1038.3677667607024,978.5982686621558,3,Thursday,12,4,357,51,2021
2021-12-24,7076,20.19336734693877,0,0,0,0,6886.0,6851.0,6906.0,6746.0,6942.0,7504.714285714285,7480.285714285715,7473.966666666666,1064.962552437985,988.5004516221231,4,Friday,12,4,358,51,2021
2021-12-25,12882,20.09285714285714,1,1,0,0,7076.0,6886.0,9230.0,8798.0,7044.0,7529.0,7503.857142857143,7478.433333333333,1050.878997157454,973.4642229720574,5,Saturday,12,4,359,51,2021
2021-12-26,9159,19.98350515463917,0,1,0,0,12882.0,7076.0,8877.0,8964.0,7064.0,8050.714285714285,7795.571428571428,7673.033333333334,2253.9590142891275,1718.1716003797878,6,Sunday,12,4,360,51,2021
2021-12-27,7244,19.84747474747475,0,0,0,0,9159.0,12882.0,6781.0,6735.0,9048.0,8091.0,7809.5,7742.866666666667,2273.623246421149,1729.1276924863212,0,Monday,12,4,361,52,2021
2021-12-28,6930,19.859375,0,0,0,0,7244.0,9159.0,7002.0,6930.0,9038.0,8157.142857142857,7845.857142857143,7682.733333333334,2235.578256929763,1710.0429080151,1,Tuesday,12,4,362,52,2021
2021-12-29,7012,19.991752577319588,0,0,0,0,6930.0,7244.0,6851.0,6770.0,6895.0,8146.857142857143,7845.857142857143,7612.466666666666,2241.9353565295137,1710.0429080151,2,Wednesday,12,4,363,52,2021
2021-12-30,7079,19.762886597938145,0,0,0,0,7012.0,6930.0,6886.0,7248.0,6897.0,8169.857142857143,7863.142857142857,7616.366666666667,2227.202911618918,1699.521962523254,3,Thursday,12,4,364,52,2021
2021-12-31,7008,20.037373737373738,0,0,0,0,7079.0,7012.0,7076.0,6906.0,7008.0,8197.42857142857,7851.071428571428,7622.433333333333,2209.787158464421,1704.819253414619,4,Friday,12,4,365,52,2021
2022-01-01,8940,21.183333333333334,0,1,0,0,7008.0,7079.0,12882.0,9230.0,5821.0,8187.714285714285,7858.357142857143,7622.433333333333,2215.6802352239097,1700.682650591218,5,Saturday,1,1,1,52,2022
2022-01-02,8254,21.175531914893615,0,1,0,0,8940.0,7008.0,9159.0,8877.0,6772.0,7624.571428571428,7837.642857142857,7726.4,980.232941217344,1684.3788906456707,6,Sunday,1,1,2,52,2022
2022-01-03,7936,21.97297297297297,0,0,0,0,8254.0,8940.0,7244.0,6781.0,9017.0,7495.285714285715,7793.142857142857,7775.8,784.2029317053248,1662.9002864385334,0,Monday,1,1,3,1,2022
2022-01-04,6808,22.051578947368423,0,0,0,0,7936.0,8254.0,6930.0,7002.0,8468.0,7594.142857142857,7875.642857142857,7739.766666666666,790.8350920749085,1637.2766603837467,1,Tuesday,1,1,4,1,2022
2022-01-05,7510,22.27038834951456,0,0,0,0,6808.0,7936.0,7012.0,6851.0,7326.0,7576.714285714285,7861.785714285715,7684.433333333333,809.0456753248801,1646.0370674661367,2,Wednesday,1,1,5,1,2022
2022-01-06,6774,21.60684210526316,0,0,0,0,7510.0,6808.0,7079.0,6886.0,7297.0,7647.857142857143,7908.857142857143,7690.566666666667,772.1667411838334,1624.1859431795267,3,Thursday,1,1,6,1,2022
2022-01-07,6962,21.187,0,0,0,0,6774.0,7510.0,7008.0,7076.0,6962.0,7604.285714285715,7900.857142857143,7673.133333333333,816.9238467743229,1629.8774780352617,4,Friday,1,1,7,1,2022
2022-01-08,9264,21.208163265306123,0,1,0,0,6962.0,6774.0,8940.0,12882.0,7896.0,7597.714285714285,7892.714285714285,7673.133333333333,822.6845718511383,1634.5934064456505,5,Saturday,1,1,8,1,2022
2022-01-09,9462,21.23970588235294,0,1,0,0,9264.0,6962.0,8254.0,9159.0,6746.0,7644.0,7634.285714285715,7718.733333333334,914.7531543172282,910.9209565110385,6,Sunday,1,1,9,1,2022
2022-01-10,7523,21.473000000000003,0,0,0,0,9462.0,9264.0,7936.0,7244.0,8798.0,7816.571428571428,7655.928571428572,7809.266666666666,1136.1629661779457,952.5806619821828,0,Monday,1,1,10,2,2022
2022-01-11,7011,20.977,0,0,0,0,7523.0,9462.0,6808.0,6930.0,8964.0,7757.571428571428,7675.857142857143,7766.766666666666,1139.6455380428317,946.1969917795886,1,Tuesday,1,1,11,2,2022
2022-01-12,7050,21.21938775510204,0,0,0,0,7011.0,7523.0,7510.0,7012.0,6735.0,7786.571428571428,7681.642857142857,7701.666666666667,1113.7435158274106,941.5215678025428,2,Wednesday,1,1,12,2,2022
2022-01-13,6879,20.91530612244898,0,0,0,0,7050.0,7011.0,6774.0,7079.0,6930.0,7720.857142857143,7684.357142857143,7712.166666666667,1145.8886549415668,939.4951678053836,3,Thursday,1,1,13,2,2022
2022-01-14,6895,20.916666666666668,0,0,0,0,6879.0,7050.0,6962.0,7008.0,6770.0,7735.857142857143,7670.071428571428,7710.466666666666,1132.0317175431937,950.8599722425919,4,Friday,1,1,14,2,2022
